职业名称,answer
Ruby工程师,
UE4工程师,
.NET工程师,
ASP,
Delphi工程师,
Erlang工程师,
Go,
Golang开发工程师,
Perl工程师,
VB工程师,
后端开发工程师,
技术文员,
云计算工程技术员,
JavaScript工程师,
Node.js工程师,
HTML5开发工程师,
Web前端工程师,
WEB前端开发中级工程师,
WEB前端开发高级工程师,
Android工程师,
iOS工程师,
WindowsPhone,
Web前端工程师,
小程序工程师,
移动开发工程师,
U3D工程师,
嵌入式开发初级工程师,
嵌入式开发中级工程师,
嵌入式开发高级工程师,
FPGA开发工程师,
PCB工艺开发工程师,
PLC工程师,
SMT工程师,
EDA工程师,
ARM开发初级工程师,
ARM开发中级工程师,
ARM开发高级工程师,
仪表技工,
仪表工程师,
工艺/制程工程师,
工艺整合工程师PIE,
电子工程师,
集成电路研发工程师,
IC验证工程师,
产品工程师,
电路工程师,
自动化工程师,
电声音响工程师,
电器研发工程师,
电源工程师,
半导体产品经理,
半导体设备工程师,
半导体技术,
半导体文档工程师,
封装工程师,
射频工程师,
版图设计工程师,
失效分析工程师（FA）,
可测性设计工程师（DFT）,
机器人调试工程师,
空调设计工程师,
硬件工程师,
单片机工程师,
电子销售工程师,
芯片销售工程师,
产品专员,
产品主管,
产品经理,
产品总监,
策略产品经理,
网页产品经理,
数据产品经理,
商业产品经理,
用户产品经理,
游戏文案策划,
游戏关卡策划,
游戏系统策划,
AI产品经理,
供应链产品经理,
化妆品产品经理,
快消品产品经理,
安全产品经理,
教育产品开发,
互联网旅游产品经理,
通信产品经理,
运营总监,
客服总监,
网络运营经理,
软件测试技术员,
软件测试主管,
软件测试经理,
软件测试总监,
硬件测试工程师,
自动化测试工程师,
芯片测试工程师,
通信测试工程师,
游戏测试工程师,
密码技术应用员,
光通信工程师,
数据通信工程师,
无线通信工程师,
通信技术工程师,
通信设备工程师,
通信项目管理,
平面设计主管,
平面设计经理,
平面设计总监,
初级CAD制图设计师,
中级CAD制图设计师,
高级CAD制图设计师,
多媒体设计师,
UI设计师,
UI主管,
UI经理,
原画师,
交互设计师,
包装设计师,
工业设计师,
家具设计师,
展示设计师,
照明设计师,
玩具设计师,
珠宝设计师,
音效师,
非视觉设计师,
游戏角色设计师,
游戏原画设计师,
游戏界面设计师,
游戏特效设计师,
游戏场景设计师,
游戏动作设计师,
游戏3D建模师,
游戏初级开发工程师,
游戏中级开发工程师,
游戏高级开发工程师,
游戏主美,
图像算法工程师,
搜索算法工程师,
推荐算法工程师,
自然语言处理,
语音识别工程师,
风控算法工程师,
售前技术支持,
售前技术支持主管,
售前技术支持经理,
售后技术支持,
售后技术支持主管,
售后技术支持经理,
FAE工程师,
实施顾问,
网络运维工程师,
系统工程师,
运维开发工程师,
信息技术经理,
技术经理,
技术总监,
技术VP,
首席技术官CTO,
首席信息官CIO,
运维总监,
运营VP,
项目助理,
项目总监,
项目经理,
IT项目经理,
通信项目经理,
硬件项目经理,
电子项目经理,
系统架构设计师,
芯片架构工程师,
架构师,
市场专员,
市场主管,
市场经理,
市场总监,
市场策划总监,
市场产品专员,
市场产品主管,
市场产品经理,
推广经理,
广告设计主管,
广告创意总监,
广告投放专员,
广告投放经理,
广告投放主管,
广告客户专员,
广告客户主管,
广告客户经理,
广告客户总监,
广告美术指导,
广告制作,
演员,
模特,
主播/主持,
歌手,
艺术助理,
艺术指导,
艺术总监,
录音师,
摄影师,
后期制作,
放映员,
放映主管,
放映经理,
舞蹈设计师,
影视策划,
制片人,
婚礼策划师,
配音员,
化妆师,
造型师,
服装道具师,
灯光师,
影视发行,
媒介专员,
媒介主管,
媒介经理,
公关专员,
公关主管,
公关经理,
政府关系专员,
会展活动执行,
会展活动销售,
撰稿人,
副主编,
主编,
采编,
美编,
排版设计,
出版发行,
高级会计,
高级财务管理,
财会培训讲师,
首席分析师,
信托经理,
基金经理,
期货交易员,
期货销售经理,
催收员,
股票操盘手,
保理人,
融资员,
融资经理,
融资总监,
人力资源总监,
培训总监,
招聘总监,
合同管理,
实习律师,
法律顾问,
合规专员,
合规主管,
合规经理,
法务专员,
法务主管,
法务经理,
法务总监,
知识产权律师,
法医,
法律培训讲师,
总裁,
副总裁,
总经理,
副总经理,
高级助理,
俄语翻译,
德语翻译,
意大利语翻译,
日语翻译,
法语翻译,
泰语翻译,
英语翻译,
葡萄牙语翻译,
西班牙语翻译,
阿拉伯语翻译,
韩语翻译,
高级翻译,
行业研究员,
高级咨询顾问,
专业代理人,
公务员,
社会工作,
管培生,
农业技术员,
农艺师,
农场长,
林业技术员,
园艺师,
林场长,
畜牧技术员,
畜牧师,
动物医生,
渔场长,
迎宾,
厨师学徒,
厨师长,
行政主厨,
配菜员,
传菜员,
传菜主管,
厨工,
西餐厨师,
日料厨师,
烘焙厨师,
吧台员,
侍酒师,
调酒师,
调饮师,
餐饮预定员,
茶艺师,
花艺师,
导游,
计调,
票务预订员,
签证专员,
旅游产品策划,
旅游产品经理,
旅游产品销售,
客房服务员,
客房主管,
客房经理,
酒店主管,
酒店经理,
预定专员,
酒店销售主管,
酒店销售经理,
行李员,
美发学徒,
美发师,
美发店长,
美容助理,
美容技师,
美容店长,
化妆师,
美体师,
足疗技师,
按摩师,
会籍顾问,
导购,
促销员,
珠宝销售,
楼面管理员,
户外教练,
瑜伽教练,
球类教练,
健身教练,
健身顾问,
保安,
保安队长,
保洁员,
停车管理员,
协警,
家政保姆,
育婴师,
电子维修工程师,
语文教师,
数学教师,
编程教师,
物理教师,
化学教师,
生物教师,
英语教师,
德语教师,
日语教师,
韩语教师,
辅导教师,
助教,
讲师,
教授,
初中教师,
幼儿教师,
体育教师,
特殊教师,
高中教师,
美术教师,
初级IT培训师,
中级IT培训师,
高级IT培训师,
音乐教师,
钢琴教师,
古筝教师,
吉他教师,
舞蹈教师,
围棋教师,
播音主持教师,
书法教师,
美容讲师,
美发教师,
园长,
校长,
教学管理员,
教研员,
教研组长,
教研主管,
培训讲师,
培训策划师,
教学产品研发,
学习规划师,
学习顾问,
科研助理,
科研人员,
科研管理,
销售总监,
商务总监,
医药研发技术员,
